Annotation/Divergence,DD6_old_rep1,DD7_old_rep2,DD8_old_rep3,DD9_old_rep4,DD10_old_rep5,DD11_old_rep6,DD18_old121_rep1,DD19_old121_rep2,DD20_old121_rep3,DD21_old121_rep4,DD22_old121_rep5,DD23_old121_rep6
Intu,1.72,1.9280000000000002,1.515,1.444,1.653,1.855,2.085,2.01,2.263,1.9569999999999999,2.105,1.913
Npffr1,0.41200000000000003,0.449,0.732,0.828,0.6809999999999999,0.523,0.732,1.2819999999999998,0.816,0.7829999999999999,1.183,0.9359999999999999
Arf1,94.213,68.24,88.74600000000001,107.039,83.99799999999999,87.564,65.854,78.44800000000001,63.761,79.153,69.97800000000001,78.117
Twsg1,8.949,8.701,9.038,9.414,10.321,8.798,11.457,9.246,12.652000000000001,10.362,12.187000000000001,10.605
Zfp369,3.992,2.977,3.813,1.291,2.6069999999999998,2.5340000000000003,5.899,5.28,5.34,3.13,5.4479999999999995,5.012
Dnttip1,12.652999999999999,11.42,13.667,16.259,13.189,15.114,10.122,11.376,10.552999999999999,11.799000000000001,12.905,12.017000000000001
Shprh,6.024,5.12,5.666,3.9389999999999996,5.584,5.891,6.61,6.496,7.267,6.3389999999999995,6.7139999999999995,7.181
Cox6a2,2.577,3.477,2.2769999999999997,3.9930000000000003,2.55,3.866,1.5419999999999998,1.702,2.3409999999999997,3.378,1.396,1.8630000000000002
Ppp1r37,36.900999999999996,40.973,34.235,37.966,34.542,36.205999999999996,28.112,30.497,25.951,33.286,33.93,32.83
Ddit4l,5.1610000000000005,7.751,4.386,5.33,4.107,4.655,3.074,3.944,3.773,4.734,3.76,3.6430000000000002
Klhl11,11.527999999999999,6.385,10.703,3.221,7.8870000000000005,9.437000000000001,13.755,15.273,12.502,10.714,14.755999999999998,12.686
R3hdm1,58.328,71.04899999999999,47.757,49.431999999999995,48.536,54.126000000000005,42.538999999999994,42.131,46.853,46.65,43.526,42.872
Gm4532,1.291,3.194,1.9240000000000002,2.392,1.244,2.185,1.102,1.368,1.135,1.5119999999999998,1.122,1.4380000000000002
Tcaf2,0.126,0.076,0.07,0.094,0.209,0.10300000000000001,0.251,0.18,0.24,0.16,0.322,0.08
Lsamp,44.925,28.328000000000003,45.698,37.672,44.461000000000006,46.95,49.588,50.437,52.034,46.086000000000006,49.613,50.156000000000006
Sntg1,3.017,2.775,3.4,2.6830000000000003,3.537,3.528,3.918,3.9219999999999997,3.855,3.5380000000000003,4.092,3.819
Prkcz,24.548000000000002,31.044,22.973000000000003,25.721,21.948,23.743000000000002,19.436,20.134,20.275,22.346,21.461,20.978
Iws1,3.955,4.904,4.1419999999999995,3.155,3.977,3.735,5.109,4.656000000000001,4.966,4.475,4.803999999999999,4.734
Shfm1,60.208999999999996,66.313,60.543,87.95299999999999,59.521,59.531000000000006,41.04600000000001,49.806999999999995,45.93600000000001,48.371,38.739000000000004,51.048
H2-K1,6.087000000000001,8.817,8.228,9.16,8.283,7.52,11.782,7.058,11.020999999999999,16.066,9.939,15.612
Rps10,3.925,4.592,3.262,5.215,3.96,3.093,2.574,2.5810000000000004,3.306,3.603,2.722,2.7560000000000002
Kctd17,36.605,51.82,37.692,42.538000000000004,37.123000000000005,40.900999999999996,25.865,32.741,25.248,35.441,35.843,33.161
Ccdc171,0.988,1.084,1.126,0.6940000000000001,1.0659999999999998,0.843,1.296,1.129,1.2009999999999998,0.945,1.396,1.203
Oas1a,0.163,0.138,0.063,0.091,0.083,0.026000000000000002,0.239,0.14800000000000002,0.18100000000000002,0.24100000000000002,0.091,0.233
Rnf166,11.436,19.694000000000003,12.684000000000001,15.350999999999999,12.509,13.232000000000001,9.976,10.11,10.732999999999999,12.446,9.578,10.737
Abcg2,3.5,4.362,3.781,3.8560000000000003,4.321000000000001,3.775,4.668,4.303,4.901,4.421,4.775,5.164
Hscb,5.388999999999999,4.571000000000001,5.462000000000001,8.201,5.303999999999999,6.109,4.646,3.495,4.167,4.8389999999999995,4.587,4.2860000000000005
Rel,0.715,0.682,0.625,0.265,0.648,0.435,0.871,0.703,0.9259999999999999,0.639,0.754,0.758
Foxn2,4.013999999999999,4.314,5.081,4.171,5.062,4.292,5.972,5.617999999999999,5.688,5.312,5.811,5.8
Kcnd3,11.960999999999999,9.157,14.540999999999999,12.543,13.7,14.418,14.658,15.544,15.305,14.462,15.825,17.277
Ltbp2,0.012,0.04,0.036000000000000004,0.035,0.064,0.022000000000000002,0.06,0.042,0.10400000000000001,0.06,0.043,0.07400000000000001
Ndufb9,139.66299999999998,146.575,139.996,193.622,142.868,154.999,115.28399999999999,124.235,125.131,149.915,116.05,136.85399999999998
Slc16a14,2.4859999999999998,1.609,1.9069999999999998,1.527,2.292,2.616,2.823,2.465,3.05,2.298,2.6310000000000002,2.81
H2-Ke6,22.506,24.545,24.625,31.034000000000002,22.588,21.991,19.404,20.072,18.785,20.21,22.21,18.975
Pura,4.749,3.662,5.296,4.408,4.961,4.232,6.07,6.62,5.325,4.895,5.895,5.25
Dennd4c,1.0859999999999999,1.365,1.083,0.585,1.176,0.965,1.6469999999999998,1.327,1.655,1.051,1.515,1.659
Ptpn14,1.557,0.8420000000000001,1.4609999999999999,1.376,1.91,1.5330000000000001,2.362,1.797,2.2880000000000003,1.643,1.9369999999999998,2.109
Id3,24.241,25.566,16.587,28.084,21.772,19.285999999999998,17.555,18.417,15.386,20.197,17.453,19.229
Omp,0.037000000000000005,0.031,0.028999999999999998,0.027000000000000003,0.025,0.11699999999999999,0.081,0.067,0.122,0.081,0.13699999999999998,0.09300000000000001
1110065P20Rik,33.82,26.695999999999998,32.27,45.144,28.964000000000002,30.408,22.086,25.77,21.261999999999997,27.85,27.89,28.511999999999997
Bgn,6.7620000000000005,5.843,5.9239999999999995,6.07,10.217,5.803999999999999,13.700999999999999,5.938,16.23,12.677,10.805,13.958
Olig1,45.72,46.903999999999996,44.919,53.178999999999995,44.283,44.431000000000004,34.453,37.859,27.774,36.841,37.079,36.309
Cfap44,1.147,1.122,1.328,0.937,1.7519999999999998,0.9059999999999999,1.712,1.615,1.942,1.168,1.795,1.318
Slc6a13,1.365,1.2790000000000001,2.122,1.943,2.7119999999999997,1.094,7.75,2.478,4.027,5.763,3.343,6.216
Siglec1,0.024,0.133,0.037000000000000005,0.071,0.172,0.069,0.475,0.20800000000000002,0.24100000000000002,0.223,0.215,0.23
Iqgap1,3.715,3.5780000000000003,3.2310000000000003,2.9939999999999998,4.4719999999999995,3.701,4.226,3.992,5.641,4.435,5.051,4.655
Lancl3,1.214,0.98,0.746,0.363,1.092,1.205,1.146,1.547,1.1520000000000001,1.1440000000000001,1.3119999999999998,1.383
Hcar1,0.14,0.396,0.127,0.259,0.222,0.193,0.802,0.17,0.674,0.57,0.33,0.757
Slc4a7,9.271,4.854,10.089,7.31,8.906,9.346,11.219000000000001,9.845,11.269,10.710999999999999,11.376,11.129000000000001
Zbtb1,3.096,2.545,3.305,2.9789999999999996,4.24,3.333,3.897,3.737,4.1530000000000005,3.74,4.77,3.7689999999999997
Zfp580,15.277999999999999,13.552,14.592,20.06,12.484000000000002,14.481,11.585,12.163,10.689,13.259,12.159,12.385
Il17rd,0.8590000000000001,0.602,1.038,0.823,1.016,0.818,1.195,1.094,1.13,0.87,1.14,1.319
Snf8,26.16,27.807,25.745,36.835,26.366,28.438000000000002,20.452,22.939,20.74,26.963,22.894000000000002,23.616999999999997
5033403F01Rik,0.336,0.23800000000000002,0.174,0.29100000000000004,0.381,0.249,0.32799999999999996,0.153,0.09300000000000001,0.124,0.125,0.14300000000000002
Ankrd23,1.401,1.9240000000000002,1.5819999999999999,2.349,1.521,1.419,1.0490000000000002,1.151,1.204,1.234,1.4409999999999998,1.486
Zfp715,5.805,5.437,5.325,5.0889999999999995,5.906000000000001,5.15,6.577000000000001,6.617999999999999,6.699,6.473,6.832999999999999,6.106
Mrpl44,9.67,9.21,10.669,12.970999999999998,8.638,8.984,7.39,8.094,6.957000000000001,9.347999999999999,9.214,8.559
Dmxl1,5.371,4.695,5.18,3.63,4.747,5.136,6.25,6.289,6.739,5.476,7.039,6.386
Shroom4,0.897,0.951,0.879,0.506,0.935,0.7240000000000001,1.2919999999999998,1.129,1.058,0.9540000000000001,1.141,1.136
Rpusd1,20.834,19.359,21.225,28.534000000000002,22.54,25.016,17.753,19.616,18.137999999999998,19.016,19.152,19.64
Dpy30,20.332,20.975,24.697,32.17,22.359,21.697,18.732,20.758000000000003,18.059,20.805,17.271,19.021
Nagpa,3.937,3.552,3.674,4.854,4.019,3.295,3.0639999999999996,2.958,3.02,3.468,3.279,3.3939999999999997
Apob,0.033,0.023,0.021,0.025,0.023,0.025,0.052000000000000005,0.03,0.046,0.040999999999999995,0.053,0.039
Dnah5,0.311,0.23,0.387,0.34700000000000003,0.33899999999999997,0.32899999999999996,0.62,0.56,0.424,0.405,0.47700000000000004,0.489
Tsen34,7.271,6.024,7.276,8.855,7.402,7.763999999999999,5.113,5.17,5.257000000000001,6.794,5.919,5.81
Bcl2l15,0.6609999999999999,1.055,0.7859999999999999,1.094,0.9520000000000001,1.036,0.8809999999999999,0.529,0.7979999999999999,0.718,0.46299999999999997,0.47
Tlcd2,0.405,0.172,0.158,0.2,0.368,0.172,0.395,0.245,0.75,0.5489999999999999,0.503,0.258
Xdh,1.507,2.13,1.119,1.402,1.355,1.286,2.523,1.5659999999999998,2.305,2.315,2.394,2.6310000000000002
Myl12b,71.347,59.266000000000005,75.906,99.72200000000001,78.935,84.32600000000001,53.933,62.251999999999995,60.253,68.91,61.638000000000005,61.75
Adrm1,3.406,3.485,3.699,3.766,2.943,3.088,2.373,2.062,2.5810000000000004,2.199,2.818,2.545
Epb41l5,0.9329999999999999,1.423,1.167,0.841,1.222,1.02,1.3219999999999998,1.47,1.3969999999999998,1.153,1.505,1.195
Zfp623,3.765,2.958,3.5039999999999996,3.82,3.696,3.605,4.2219999999999995,4.176,4.626,3.674,4.758,4.183
Cox7a2,88.685,93.382,89.98100000000001,129.31799999999998,91.699,94.71600000000001,58.507,69.28,73.961,83.0,67.578,74.09
1110038B12Rik,9.097000000000001,7.94,9.022,10.552,7.087000000000001,8.202,7.812,7.303,7.099,6.532,6.6770000000000005,5.705
Syde2,0.698,0.557,0.532,0.47600000000000003,0.8079999999999999,0.5670000000000001,0.94,0.596,0.775,0.826,0.78,1.022
Myh11,1.43,1.489,1.501,1.405,2.508,1.38,4.346,1.985,7.377999999999999,5.279,4.581,5.934
Tiparp,2.513,3.385,3.75,3.943,3.822,2.545,3.784,4.362,4.338,3.73,4.789,3.821
Snai1,0.095,0.242,0.295,0.24600000000000002,0.452,0.392,0.695,0.474,0.369,0.35100000000000003,0.495,0.574
Ssr4,31.522,30.666999999999998,28.024,41.778999999999996,31.826,31.27,22.15,26.469,22.641,26.819000000000003,23.309,28.756
Hspa4l,26.421999999999997,23.037,23.997,21.201,23.135,26.038,27.138,30.994,30.02,28.427,30.954,27.561
Rnaset2b,0.688,0.973,1.011,1.133,0.5720000000000001,0.728,0.168,0.833,0.297,0.396,0.228,0.535
Mapk8ip1,95.384,105.943,92.527,96.367,89.99799999999999,91.523,75.398,83.852,65.431,83.883,87.98200000000001,84.079
Immp1l,2.591,3.64,3.022,4.2,3.085,3.238,1.3619999999999999,2.353,1.9780000000000002,2.2159999999999997,1.87,2.37
Cxcl16,0.157,0.16,0.171,0.14,0.171,0.159,0.253,0.171,0.209,0.325,0.16399999999999998,0.2
Chtf18,0.298,0.316,0.348,0.276,0.271,0.331,0.327,0.406,0.29,0.441,0.37,0.49
Hcn2,39.347,44.78,35.513000000000005,38.248000000000005,33.775999999999996,37.251999999999995,29.645,33.982,27.89,32.867,33.443000000000005,32.26
Gm6277,0.486,0.9620000000000001,0.588,0.721,0.625,0.96,0.8690000000000001,0.883,1.05,1.198,1.046,0.8590000000000001
Tagln,2.086,3.292,3.3569999999999998,2.948,5.182,2.217,6.707000000000001,2.511,12.173,10.690999999999999,5.528,9.908999999999999
Rictor,6.295,6.902,6.635,4.567,6.4639999999999995,6.622999999999999,8.532,8.521,8.639,7.282,8.423,8.142000000000001
Cbl,4.658,2.951,3.3989999999999996,0.8740000000000001,2.161,2.17,5.642,5.974,5.2139999999999995,2.9410000000000003,5.869,4.302
Gm5617,5.715,4.744,4.16,6.848,4.881,5.0169999999999995,4.803,3.975,3.4419999999999997,4.765,4.075,4.333
Gm11944,1.331,1.205,1.656,2.105,2.476,1.916,0.909,1.531,1.33,0.6559999999999999,1.3219999999999998,1.0170000000000001
5430416N02Rik,4.811,4.813,4.22,5.3020000000000005,5.204,4.698,3.88,3.5839999999999996,4.382,3.6489999999999996,3.95,4.709
Atp6v1a,105.027,66.283,119.68700000000001,115.339,121.182,125.39399999999999,131.751,135.063,131.412,139.287,137.425,129.577
Rpl37a,16.847,17.528,16.989,31.601999999999997,17.910999999999998,17.378,11.265,15.537,11.325,13.529000000000002,10.979000000000001,13.315999999999999
Dnajc8,30.618000000000002,37.123000000000005,33.253,41.023,35.400999999999996,34.788000000000004,26.78,27.703000000000003,28.513,34.824,27.721,29.189
Car15,3.568,3.62,3.9160000000000004,5.599,3.713,3.375,2.866,3.4939999999999998,2.9130000000000003,2.742,3.282,3.5610000000000004
Sap25,12.164000000000001,9.396,9.008,10.409,9.754,7.721,8.05,5.917000000000001,7.877999999999999,8.085,7.603,8.016
Tesc,33.205,56.75,36.172,43.367,30.087,28.278000000000002,23.508000000000003,26.122,23.543000000000003,32.578,25.955,30.124000000000002
H2-Q2,0.07,0.47700000000000004,0.38299999999999995,0.052000000000000005,0.287,0.223,0.72,0.447,0.312,0.728,0.209,0.581
Uprt,2.012,1.942,1.619,0.8740000000000001,1.558,1.5859999999999999,2.5380000000000003,2.6460000000000004,2.35,1.745,2.842,2.384
Ankrd26,2.095,2.384,2.175,1.5219999999999998,2.161,2.068,2.719,2.7119999999999997,2.8360000000000003,2.3890000000000002,2.8280000000000003,2.812
Id1,8.978,9.642000000000001,5.956,9.095,7.846,7.162999999999999,7.471,5.61,6.447,7.309,6.687,6.289
Dnajb14,10.027999999999999,5.2589999999999995,6.697,2.929,5.2379999999999995,6.55,12.449000000000002,12.505999999999998,11.457,7.138,12.923,10.352
Gypc,0.46799999999999997,0.55,0.784,0.907,0.662,0.503,1.238,0.785,0.94,1.252,0.805,1.306
Rnf126,30.15,30.997,31.811,40.66,29.685,32.53,23.535999999999998,27.669,21.528000000000002,28.125999999999998,25.430999999999997,26.71
Aoc3,0.192,0.192,0.163,0.052000000000000005,0.368,0.14400000000000002,0.42100000000000004,0.127,0.494,0.503,0.377,0.5329999999999999
Tmem170,1.028,1.308,1.291,1.054,1.13,0.9279999999999999,1.561,1.651,1.426,1.198,1.7369999999999999,1.232
Fam199x,2.061,2.077,2.0340000000000003,1.151,1.861,2.053,2.427,2.081,2.693,2.207,2.492,2.1109999999999998
Abtb1,10.057,14.555,9.831,13.355,11.005,11.492,9.249,9.953,7.8389999999999995,10.625,9.081,8.542
P2rx1,0.158,0.161,0.147,0.11699999999999999,0.23600000000000002,0.22,0.34600000000000003,0.172,0.43799999999999994,0.467,0.212,0.382
Fzd4,1.915,1.253,1.456,0.925,2.421,1.347,2.299,1.9269999999999998,2.495,1.662,2.9760000000000004,2.37
Smim11,12.56,16.573,16.639,18.846,12.133,12.009,10.209,11.265,10.157,13.530999999999999,11.318,11.149000000000001
Zcchc16,0.909,0.466,0.789,0.595,0.705,0.899,1.1440000000000001,1.113,1.067,1.031,1.0859999999999999,1.0490000000000002
Psph,8.677999999999999,8.595,9.44,10.669,8.533,8.63,6.348,9.065,7.462999999999999,7.456,7.247999999999999,7.31
Nrgn,803.1510000000001,675.564,867.2489999999999,1121.613,886.378,813.1089999999999,692.578,682.7769999999999,602.628,793.3530000000001,699.8760000000001,689.1619999999999
A230107N01Rik,0.784,0.7759999999999999,0.711,0.75,0.755,0.456,0.597,0.593,0.47100000000000003,0.483,0.462,0.561
Mettl4,2.9010000000000002,3.068,2.2,1.247,2.364,2.251,2.7239999999999998,2.764,3.36,2.94,3.4139999999999997,2.985
Gsx1,0.217,0.184,0.303,0.161,0.177,0.027999999999999997,0.063,0.11800000000000001,0.12,0.032,0.09699999999999999,0.083
Ccdc186,8.169,5.672000000000001,5.569,3.753,6.396,6.607,8.267999999999999,8.231,8.138,6.6,9.064,8.171
Lifr,7.428999999999999,5.149,6.5120000000000005,4.787,6.131,6.183,8.027000000000001,7.41,8.437999999999999,7.343999999999999,7.965,8.003
Igf2r,4.754,4.208,4.213,3.548,4.896,4.622,5.566,5.194,5.1579999999999995,4.644,6.143,5.1160000000000005
Dcaf17,2.103,2.5660000000000003,2.198,1.5290000000000001,1.984,1.964,2.605,2.819,2.516,2.266,2.408,2.638
Hr,2.201,3.698,2.082,1.922,2.4219999999999997,2.198,1.435,1.7309999999999999,1.4709999999999999,1.493,1.639,1.329
Bicd1,4.706,4.301,5.0169999999999995,3.27,4.46,4.856,5.938,5.21,5.656000000000001,5.557,5.29,6.0089999999999995
Polb,27.389,28.491,26.511,36.797,26.943,27.144000000000002,22.534000000000002,22.285999999999998,24.896,25.726999999999997,23.933000000000003,24.23
Kptn,8.527000000000001,11.167,8.342,11.492,7.746,7.97,6.854,6.892,6.346,8.176,8.13,8.198
Cnot1,11.110999999999999,8.902000000000001,10.675999999999998,7.43,9.794,10.657,12.712,12.366,12.342,10.036,13.103,11.992
Asb4,0.16399999999999998,0.337,0.16399999999999998,0.26,0.254,0.163,0.12,0.191,0.14300000000000002,0.086,0.157,0.134
Impdh1,10.663,13.527000000000001,11.047,11.091,10.205,10.985999999999999,8.726,9.481,8.396,10.084,9.992,9.986
Zbtb16,14.645,4.849,14.421,9.485,13.293,15.878,18.243,17.659000000000002,16.959,16.189,18.127,18.408
Bmp7,1.7790000000000001,3.301,1.871,1.7830000000000001,3.075,1.767,5.388,2.375,4.518,4.085,3.428,5.818
Dcc,3.036,2.853,3.3789999999999996,2.487,2.9160000000000004,2.9760000000000004,3.957,3.885,3.92,3.137,3.719,3.707
7-Mar,10.725,10.921,11.134,7.968999999999999,10.282,12.412,13.02,13.619000000000002,12.363,12.722999999999999,13.552,12.927999999999999
Podxl,5.0969999999999995,7.303999999999999,4.646,4.876,5.849,5.722,6.72,5.779,7.577000000000001,7.0489999999999995,7.593,8.2
2700060E02Rik,13.839,13.687999999999999,15.485999999999999,18.998,14.142000000000001,14.199000000000002,10.535,11.686,10.943,12.538,10.802,13.16
Kcnh3,21.781999999999996,30.739,19.125,21.171999999999997,19.439,20.467,15.572000000000001,17.048,13.594000000000001,16.648,17.983,18.302
2310009B15Rik,5.82,4.822,6.63,9.729,5.157,6.357,3.96,5.162000000000001,4.658,3.002,4.234,3.9610000000000003
Tomm6,72.399,69.98,63.773,103.11399999999999,63.501999999999995,61.858999999999995,50.301,54.663999999999994,56.922,61.606,48.386,57.482
Mapk11,11.231,12.470999999999998,8.169,10.544,9.338,11.235,7.085,7.305,7.653,9.658999999999999,7.966,8.251
Emilin2,0.491,0.583,0.626,0.757,0.401,0.636,0.848,0.713,0.741,0.77,0.848,0.7120000000000001
Socs4,2.85,2.5989999999999998,2.2159999999999997,1.32,2.594,2.33,3.023,3.5589999999999997,3.8369999999999997,2.661,3.1839999999999997,3.219
Med11,4.939,6.101,4.582,6.678,6.309,6.601,4.627,4.485,5.388,5.702999999999999,3.937,4.632
Dera,0.5479999999999999,0.6970000000000001,0.568,0.711,0.87,0.58,0.735,0.871,0.862,0.8109999999999999,0.919,1.075
Palm,67.9,87.404,64.05,80.297,62.549,67.735,54.538999999999994,58.525,49.997,62.155,58.098,60.184
Snhg8,16.024,18.813,18.158,24.98,18.215999999999998,16.56,14.437999999999999,18.099,12.909,13.873,9.606,12.807
Ubr1,7.627999999999999,7.406000000000001,7.515,5.859,7.907,8.058,9.562000000000001,10.039,9.798,8.961,9.07,9.044
Tmem191c,43.184,50.501000000000005,43.478,57.458,36.888000000000005,39.743,35.644,34.082,31.496,41.023999999999994,35.515,38.232
1700001G17Rik,0.259,0.293,0.402,0.256,0.17600000000000002,0.38299999999999995,0.18899999999999997,0.078,0.096,0.255,0.193,0.055
Zic4,0.35700000000000004,1.146,1.0070000000000001,0.389,0.907,0.5,1.359,2.2159999999999997,1.3130000000000002,1.055,0.9229999999999999,1.135
Fdx1,4.192,4.364,4.7410000000000005,5.79,4.062,4.355,3.16,3.345,3.2439999999999998,4.274,3.69,4.325
Fmo2,0.392,0.606,0.376,0.307,0.423,0.35100000000000003,0.742,0.544,0.486,0.698,0.498,0.6890000000000001
Morf4l1b,1.3459999999999999,1.1420000000000001,1.361,1.8619999999999999,1.2819999999999998,1.396,1.215,0.774,1.196,1.195,0.9690000000000001,1.228
Rxfp3,0.541,0.214,0.897,1.055,0.932,0.7440000000000001,1.068,1.097,1.141,0.84,1.3159999999999998,1.25
Prepl,109.74,84.76299999999999,103.184,85.384,103.48,121.209,118.26799999999999,121.96,127.381,117.884,121.975,122.381
Zfp493,0.727,0.875,0.894,0.8340000000000001,0.9420000000000001,0.968,1.081,1.001,1.016,1.075,1.013,1.149
Snx22,0.9329999999999999,1.199,0.9590000000000001,1.2930000000000001,1.2690000000000001,1.146,0.726,1.011,1.102,0.779,0.986,0.938
Fbln1,1.922,2.529,2.267,2.676,3.472,2.271,5.962000000000001,2.076,5.113,5.194,4.787,6.472
Sdhc,59.92,62.646,58.291000000000004,74.89699999999999,57.996,57.013999999999996,45.986000000000004,55.005,49.858999999999995,54.131,46.723,54.153
Heg1,2.847,4.079,3.1889999999999996,1.883,4.727,2.9610000000000003,5.635,4.0889999999999995,4.7410000000000005,3.092,5.3420000000000005,4.482
Mrpl53,30.516,27.680999999999997,35.254,42.552,26.95,31.31,20.774,27.823,22.816999999999997,30.488000000000003,24.026999999999997,26.947
Chl1,30.246,15.735,29.441999999999997,25.48,28.639,30.333000000000002,33.692,35.185,35.155,33.223,35.863,34.71
Nudt6,1.214,0.9079999999999999,1.61,1.8519999999999999,1.652,1.36,0.679,1.167,0.8320000000000001,0.897,1.276,1.226
Uhmk1,23.848000000000003,14.065999999999999,19.046,6.511,17.003,17.625,25.486,29.495,24.471,19.041,28.413,26.113000000000003
Rpl37rt,47.805,53.486999999999995,43.986000000000004,68.575,48.558,45.519,37.218,36.795,39.49,49.828,43.148999999999994,42.07899999999999
Gpr84,1.238,0.7559999999999999,0.693,0.8809999999999999,1.044,1.1,0.7240000000000001,0.585,0.467,0.879,0.369,0.536
